Component,Origin,License,Copyright
import,io.netty:netty-codec-socks,Apache-2.0,2012 The Netty Project
import,io.netty:netty-codec,Apache-2.0,2012 The Netty Project
import,io.netty:netty-common,Apache-2.0,2012 The Netty Project
import,io.netty:netty-handler-proxy,Apache-2.0,2014 The Netty Project
import,io.netty:netty-handler,Apache-2.0,2012 The Netty Project
import,io.netty:netty-resolver,Apache-2.0,2014 The Netty Project
import,io.netty:netty-transport,Apache-2.0,2012 The Netty Project
import,io.opentracing:opentracing-api,Apache-2.0,2016-2020 The OpenTracing Authors
import,io.opentracing:opentracing-noop,Apache-2.0,2016-2020 The OpenTracing Authors
import,io.opentracing:opentracing-util,Apache-2.0,2016-2020 The OpenTracing Authors
import,io.swagger:swagger-annotations,Apache-2.0,2016 SmartBear Software
import,javax.activation:activation,BSD-3-Clause,2018 Oracle and/or its affiliates
import,javax.activation:javax.activation-api,BSD-3-Clause,1997-2019 Oracle and/or its affiliates
import,javax.annotation:javax.annotation-api,EPL-2.0,2018 Oracle and/or its affiliates
import,javax.inject:javax.inject,Apache-2.0,2009 The JSR-330 Expert Group
import,javax.servlet:javax.servlet-api,EPL-2.0,1997-2020 Oracle and/or its affiliates and others;2004 The Apache Software Foundation
import,javax.ws.rs:javax.ws.rs-api,CDDL,2010-2017 Oracle and/or its affiliates
import,javax.xml.bind:jaxb-api,BSD-3-Clause,2004-2020 Oracle and/or its affiliates
import,joda-time:joda-time,Apache-2.0,2001- Stephen Colebourne
import,junit:junit,EPL-1.0,
import,net.minidev:accessors-smart,Apache-2.0,2011 JSON-SMART authors
import,net.minidev:json-smart,Apache-2.0,2011 JSON-SMART authors
import,net.sf.jopt-simple:jopt-simple,MIT,2004-2016 Paul R. Holser Jr.
import,net.javacrumbs.json-unit:json-unit-json-path,Apoche-2.0,2009-2019 the original author or authors
import,org.apache.commons:commons-lang3,Apache-2.0,2001-2020 The Apache Software Foundation
import,org.apache.commons:commons-text,Apache-2.0,2014-2020 The Apache Software Foundation
import,org.apache.httpcomponents:httpclient,Apache-2.0,1999-2020 The Apache Software Foundation
import,org.apache.httpcomponents:httpcore,Apache-2.0,2005-2020 The Apache Software Foundation
import,org.apache.velocity:velocity-engine-core,Apache-2.0,2000-2007 The Apache Software Foundation
import,org.apache.velocity:velocity-engine-scripting,Apache-2.0,2000-2007 The Apache Software Foundation
import,org.checkerframework:checker-qual,MIT,2004-present by the Checker Framework developers
import,org.codehaus.mojo:animal-sniffer-annotations,MIT,2009 codehaus.org
import,org.conscrypt:conscrypt-openjdk-uber,Apache-2.0,2016 The Android Open Source Project
import,org.eclipse.jetty:jetty-alpn-client,EPL-2.0,1995-2020 Mort Bay Consulting Pty Ltd and others
import,org.eclipse.jetty:jetty-alpn-conscrypt-client,EPL-2.0,1995-2020 Mort Bay Consulting Pty Ltd and others
import,org.eclipse.jetty:jetty-alpn-conscrypt-server,EPL-2.0,1995-2020 Mort Bay Consulting Pty Ltd and others
import,org.eclipse.jetty:jetty-alpn-server,EPL-2.0,1995-2020 Mort Bay Consulting Pty Ltd and others
import,org.eclipse.jetty:jetty-continuation,EPL-2.0,1995-2020 Mort Bay Consulting Pty Ltd and others
import,org.eclipse.jetty:jetty-http,EPL-2.0,1995-2020 Mort Bay Consulting Pty Ltd and others
import,org.eclipse.jetty:jetty-io,EPL-2.0,1995-2020 Mort Bay Consulting Pty Ltd and others
import,org.eclipse.jetty:jetty-security,EPL-2.0,1995-2020 Mort Bay Consulting Pty Ltd and others
import,org.eclipse.jetty:jetty-server,EPL-2.0,1995-2020 Mort Bay Consulting Pty Ltd and others
import,org.eclipse.jetty:jetty-servlet,EPL-2.0,1995-2020 Mort Bay Consulting Pty Ltd and others
import,org.eclipse.jetty:jetty-servlets,EPL-2.0,1995-2020 Mort Bay Consulting Pty Ltd and others
import,org.eclipse.jetty:jetty-util,EPL-2.0,1995-2020 Mort Bay Consulting Pty Ltd and others
import,org.eclipse.jetty:jetty-webapp,EPL-2.0,1995-2020 Mort Bay Consulting Pty Ltd and others
import,org.eclipse.jetty:jetty-xml,EPL-2.0,1995-2020 Mort Bay Consulting Pty Ltd and others
import,org.eclipse.jetty.http2:http2-common,EPL-2.0,1995-2020 Mort Bay Consulting Pty Ltd and others
import,org.eclipse.jetty.http2:http2-hpack,EPL-2.0,1995-2020 Mort Bay Consulting Pty Ltd and others
import,org.eclipse.jetty.http2:http2-server,EPL-2.0,1995-2020 Mort Bay Consulting Pty Ltd and others
import,org.glassfish.hk2:hk2-api,EPL-2.0,2010-2018 Oracle and/or its affiliates; 2019 Payara Services Ltd
import,org.glassfish.hk2:hk2-locator,EPL-2.0,2010-2015 Oracle and/or its affiliates; 2019 Payara Services Ltd
import,org.glassfish.hk2:hk2-utils,EPL-2.0,2010-2015 Oracle and/or its affiliates; 2019 Payara Services Ltd
import,org.glassfish.hk2:osgi-resource-locator,EPL-2.0,2018-2019 Oracle and/or its affiliates
import,org.glassfish.hk2.external:aopalliance-repackaged,EPL-2.0,2013-2018 Oracle and/or its affiliates; 2019 Payara Services Ltd
import,org.glassfish.hk2.external:javax.inject,EPL-2.0,2010-2018 Oracle and/or its affiliates
import,org.glassfish.jersey.connectors:jersey-apache-connector,EPL-2.0,2011-2018 Oracle and/or its affiliates
import,org.glassfish.jersey.core:jersey-client,EPL-2.0,2011-2019 Oracle and/or its affiliates
import,org.glassfish.jersey.core:jersey-common,EPL-2.0,2010-2020 Oracle and/or its affiliates
import,org.glassfish.jersey.ext:jersey-entity-filtering,EPL-2.0,2013-2019 Oracle and/or its affiliates
import,org.glassfish.jersey.inject:jersey-hk2,EPL-2.0,2017-2019 Oracle and/or its affiliates
import,org.glassfish.jersey.media:jersey-media-json-jackson,EPL-2.0,2012-2019 Oracle and/or its affiliates
import,org.glassfish.jersey.media:jersey-media-multipart,EPL-2.0,2012-2019 Oracle and/or its affiliates
import,org.hamcrest:hamcrest-core,BSD-3-Clause,2000-2015 www.hamcrest.org
import,org.javassist:javassist,Apache-2.0,1999-2020 by Shigeru Chiba
import,org.jvnet.mimepull:mimepull,BSD-3-Clause,2012-2020 Oracle and/or its affiliates
import,org.mock-server:mockserver-client-java,Apache-2.0,
import,org.mock-server:mockserver-core,Apache-2.0,
import,org.mock-server:mockserver-netty,Apache-2.0,
import,org.mozilla:rhino,MPL-2.0,
import,org.openapitools:jackson-databind-nullable,Apache-2.0,
import,org.ow2.asm:asm,BSD-3-Clause,2000-2011 INRIA - France Telecom
import,org.skyscreamer:jsonassert,Apache-2.0,
import,org.slf4j:slf4j-api,MIT,2004-2007 QOS.ch
import,org.tomitribe:tomitribe-http-signatures,Apache-2.0,
import,org.xmlunit:xmlunit-core,Apache-2.0,
import,org.xmlunit:xmlunit-legacy,BSD-3-Clause,2001-2015 - Jeff Martin and Tim Bacon
import,org.xmlunit:xmlunit-placeholders,Apache-2.0,
